,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
19940,270808179,1,Василеостровская,42.0,7,подземная,38000.0,Дизайнерский,17.666666666666668,unknown,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19941,262215864,2,Василеостровская,70.0,3,unknown,60000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19942,271650642,1,Василеостровская,60.0,10,подземная,60000.0,Дизайнерский,17.666666666666668,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19943,273317348,2,Василеостровская,75.0,7,подземная,70000.0,Дизайнерский,22.5,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19944,268725811,2,Василеостровская,70.0,5,наземная,70000.0,Дизайнерский,22.0,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19945,270238247,3,Василеостровская,70.0,5,подземная,70000.0,Дизайнерский,22.0,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19946,268626200,2,Василеостровская,72.0,11,подземная,80000.0,Дизайнерский,20.0,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19947,273949852,3,Приморская,81.0,5,unknown,54000.0,Косметический,19.0,unknown,Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19948,271583651,3,Приморская,96.0,9,подземная,75000.0,Евроремонт,20.333333333333332,Балкон (1),На улицу и двор,Раздельный (2),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19951,262604785,2,Приморская,52.0,4,unknown,38000.0,Косметический,15.0,Лоджия (1),Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19953,262971681,2,Василеостровская,48.0,3,наземная,45000.0,Дизайнерский,17.666666666666668,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19954,256256481,3,Василеостровская,80.0,3,unknown,50000.0,Косметический,55.0,unknown,Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19955,274745325,3,Василеостровская,60.0,2,unknown,50000.0,Косметический,42.0,unknown,Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19956,226781828,3,Василеостровская,100.0,4,наземная,55000.0,Евроремонт,75.0,unknown,На улицу и двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19957,265318340,1,Василеостровская,50.0,9,наземная,55000.0,Дизайнерский,17.666666666666668,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19958,271502061,3,Приморская,108.9,6,unknown,60000.0,Евроремонт,13.333333333333334,Лоджия (1),Во двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19959,271806942,3,Приморская,72.0,13,подземная,70000.0,Дизайнерский,15.0,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,3.0,Санкт-Петербург
19960,272586175,3,Василеостровская,70.0,9,unknown,75000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,unknown,"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19965,274872396,3,Василеостровская,70.0,5,unknown,40000.0,Косметический,17.666666666666668,unknown,Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19966,273231631,2,Василеостровская,47.0,1,открытая,60000.0,Дизайнерский,14.0,unknown,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19967,273531139,2,Приморская,90.0,12,подземная,65000.0,Евроремонт,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
19968,273526778,4,Василеостровская,107.0,6,открытая,90000.0,Евроремонт,16.5,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19969,269364734,4,Приморская,107.0,4,unknown,95000.0,Дизайнерский,18.75,unknown,Во двор,Совмещенный (2),Можно с детьми,3.0,Санкт-Петербург
19978,273955532,2,Приморская,62.0,1,наземная,35000.0,Косметический,18.0,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19979,274712257,2,Приморская,52.0,3,unknown,38000.0,Косметический,17.0,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19981,274455294,2,Приморская,55.0,7,unknown,38000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Санкт-Петербург
19987,263255937,1,Василеостровская,42.0,4,unknown,50000.0,Дизайнерский,20.0,unknown,На улицу,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19988,273756140,2,Приморская,57.0,17,подземная,45000.0,Косметический,18.0,unknown,На улицу,Совмещенный (1),unknown,3.0,Санкт-Петербург
19989,268009490,1,Приморская,47.0,4,unknown,50000.0,Евроремонт,17.666666666666668,Балкон (1),Во двор,unknown,"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19990,263255935,2,Василеостровская,46.0,7,unknown,57000.0,Дизайнерский,20.0,unknown,На улицу,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19991,273723776,1,Приморская,70.0,9,unknown,50000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19992,274928758,3,Приморская,81.0,5,unknown,54000.0,Косметический,17.666666666666668,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19993,273755882,3,Приморская,68.0,6,unknown,53000.0,Косметический,13.333333333333334,unknown,Во двор,unknown,Можно с детьми,3.0,Санкт-Петербург
19995,273520931,3,Приморская,68.0,6,unknown,53000.0,Дизайнерский,17.666666666666668,Балкон (1),Во двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Санкт-Петербург
19996,273955530,3,Приморская,75.0,16,наземная,55000.0,Косметический,16.666666666666668,unknown,Во двор,unknown,"Можно с детьми, Можно с животными",3.0,Санкт-Петербург
19997,265309481,2,Приморская,71.0,10,unknown,55000.0,Дизайнерский,22.5,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Санкт-Петербург
