,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
12508,274429823,2,Кутузовская,71.0,4,unknown,90000.0,Косметический,19.0,Балкон (2),На улицу,Раздельный (1),Можно с детьми,3.2,Москва
12509,272121802,2,Кутузовская,56.0,5,unknown,90000.0,Евроремонт,18.0,unknown,Во двор,Совмещенный (1),unknown,3.1,Москва
12510,262485639,2,Киевская,48.7,10,unknown,90000.0,Евроремонт,12.5,Балкон (1),На улицу и двор,Раздельный (1),unknown,3.0,Москва
12511,274403079,3,Деловой центр,77.0,6,unknown,100000.0,Евроремонт,17.666666666666668,Балкон (1),На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
12512,272720039,3,Киевская,100.0,8,unknown,130000.0,Евроремонт,20.333333333333332,Балкон (3),На улицу и двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Москва
12513,266982855,3,Киевская,125.0,7,наземная,200000.0,Косметический,23.0,unknown,На улицу,Совмещенный (1),"Можно с детьми, Можно с животными",3.2,Москва
12514,274082063,3,Студенческая,130.0,5,подземная,250000.0,Евроремонт,25.333333333333332,Лоджия (1),На улицу и двор,Совмещенный (2),unknown,3.0,Москва
12517,205669379,1,Студенческая,33.0,3,unknown,50000.0,Евроремонт,12.0,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
12518,251932082,2,Кутузовская,45.0,2,unknown,55000.0,Косметический,17.666666666666668,unknown,Во двор,Раздельный (1),unknown,3.0,Москва
12519,274835916,1,Кутузовская,34.0,5,наземная,60000.0,Евроремонт,18.0,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
12520,273235924,1,Выставочная,35.0,6,подземная,65000.0,Евроремонт,20.0,Балкон (1),На улицу и двор,unknown,"Можно с детьми, Можно с животными",3.2,Москва
12521,274928046,3,Киевская,71.0,7,открытая,65000.0,Евроремонт,16.333333333333332,Балкон (1),На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Москва
12522,273552049,2,Киевская,60.0,3,наземная,70000.0,Евроремонт,18.0,unknown,На улицу,Совмещенный (1),Можно с детьми,3.0,Москва
12523,273448593,3,Киевская,65.5,4,unknown,78000.0,Косметический,8.666666666666666,Балкон (1),Во двор,Раздельный (1),unknown,3.0,Москва
12524,273628762,2,unknown,43.0,2,открытая,80000.0,Евроремонт,14.0,Лоджия (1),На улицу,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
12525,274806187,3,Кутузовская,60.0,3,наземная,85000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
12526,271078956,2,Киевская,83.0,2,unknown,90000.0,Евроремонт,21.0,unknown,На улицу и двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.2,Москва
12527,274406659,2,Кутузовская,71.1,4,открытая,90000.0,Евроремонт,19.5,"Балкон (1), Лоджия (1)",Во двор,Раздельный (1),Можно с детьми,3.2,Москва
12528,269759766,2,Кутузовская,70.0,3,открытая,95000.0,Евроремонт,20.0,Лоджия (1),На улицу и двор,unknown,"Можно с детьми, Можно с животными",3.2,Москва
